trade_id,strategy,open_madrid,close_madrid,duration_hours,direction,result,rr,entry_price,sl_price,exit_price,sl_size,sl_pct,exit_reason
12,V3-locked,2017-11-09 03:30:00+0100,2017-11-09 09:30:00+0100,6.0,Long,SL,-1.0,7375.55,7130.01,7130.01,245.54,3.3291,STRUCTURAL_SL
13,V3-locked,2017-11-10 06:00:00+0100,2017-11-10 06:30:00+0100,0.5,Long,SL,-1.0,7259.9,7191.64,7191.64,68.26,0.9402,STRUCTURAL_SL
14,V3-locked,2017-11-18 14:00:00+0100,2017-11-18 14:30:00+0100,0.5,Long,SL,-1.0,7704.01,7660.01,7660.01,44.0,0.5711,STRUCTURAL_SL
15,V3-locked,2017-11-18 19:30:00+0100,2017-11-24 01:00:00+0100,125.5,Long,TP,1.84,7750.02,7603.0,8019.99,147.02,1.897,H1_EMA100
16,V3-locked,2017-11-24 09:00:00+0100,2017-11-24 10:00:00+0100,1.0,Long,SL,-1.0,8262.02,8002.02,8002.02,260.0,3.1469,STRUCTURAL_SL
17,V3-locked,2017-11-24 20:00:00+0100,2017-11-25 03:00:00+0100,7.0,Long,SL,-1.0,8162.16,8111.0,8111.0,51.16,0.6268,STRUCTURAL_SL
18,V3-locked,2017-11-30 06:00:00+0100,2017-11-30 06:30:00+0100,0.5,Long,SL,-1.0,10447.53,10201.0,10201.0,246.53,2.3597,STRUCTURAL_SL
19,V3-locked,2017-12-04 23:30:00+0100,2017-12-09 18:00:00+0100,114.5,Long,TP,17.53,11449.92,11305.2,13986.98,144.72,1.2639,H1_EMA100
20,V3-locked,2017-12-10 16:30:00+0100,2017-12-13 04:00:00+0100,59.5,Long,SL,-0.02,15347.85,13357.98,15299.97,1989.87,12.9651,H1_EMA100
21,V3-locked,2017-12-14 13:00:00+0100,2017-12-14 16:00:00+0100,3.0,Long,SL,-1.0,16098.95,15840.43,15840.43,258.52,1.6058,STRUCTURAL_SL
22,V3-locked,2017-12-18 14:30:00+0100,2017-12-18 15:00:00+0100,0.5,Long,SL,-1.0,19161.0,18510.05,18510.05,650.95,3.3973,STRUCTURAL_SL
23,V3-locked,2018-01-04 21:30:00+0100,2018-01-04 23:00:00+0100,1.5,Long,SL,-1.0,15000.99,14720.05,14720.05,280.94,1.8728,STRUCTURAL_SL
24,V3-locked,2018-02-18 20:00:00+0100,2018-02-18 23:30:00+0100,3.5,Long,SL,-1.0,10743.04,10550.0,10550.0,193.04,1.7969,STRUCTURAL_SL
25,V3-locked,2018-02-19 10:00:00+0100,2018-02-21 06:00:00+0100,44.0,Long,SL,-0.08,10779.71,10381.0,10746.09,398.71,3.6987,H1_EMA100
26,V3-locked,2018-03-01 11:30:00+0100,2018-03-06 12:00:00+0100,120.5,Long,TP,3.02,10669.0,10581.0,10934.43,88.0,0.8248,H1_EMA100
27,V3-locked,2018-04-17 11:30:00+0200,2018-04-17 12:00:00+0200,0.5,Long,SL,-1.0,8148.0,8129.0,8129.0,19.0,0.2332,STRUCTURAL_SL
28,V3-locked,2018-04-18 11:30:00+0200,2018-04-18 17:00:00+0200,5.5,Long,SL,-0.53,8085.0,7868.0,7970.91,217.0,2.684,H1_EMA100
29,V3-locked,2018-04-23 05:30:00+0200,2018-04-25 16:00:00+0200,58.5,Long,TP,1.63,8872.49,8787.01,9011.78,85.48,0.9634,H1_EMA100
30,V3-locked,2018-04-26 23:30:00+0200,2018-04-27 23:00:00+0200,23.5,Long,SL,-0.59,9167.02,8834.02,8970.0,333.0,3.6326,H1_EMA100
31,V3-locked,2018-04-28 11:30:00+0200,2018-04-30 10:00:00+0200,46.5,Long,SL,-0.25,9270.0,9081.02,9222.01,188.98,2.0386,H1_EMA100
32,V3-locked,2018-04-30 22:30:00+0200,2018-04-30 23:00:00+0200,0.5,Long,SL,-1.0,9323.56,9277.37,9277.37,46.19,0.4954,STRUCTURAL_SL
33,V3-locked,2018-05-09 16:00:00+0200,2018-05-09 17:00:00+0200,1.0,Long,TP,0.23,9276.0,9100.0,9316.7,176.0,1.8974,H1_EMA100
34,V3-locked,2018-07-04 16:00:00+0200,2018-07-05 20:30:00+0200,28.5,Long,SL,-1.0,6713.5,6501.0,6501.0,212.5,3.1653,STRUCTURAL_SL
35,V3-locked,2018-07-06 19:30:00+0200,2018-07-06 20:00:00+0200,0.5,Long,SL,-1.0,6570.03,6537.24,6537.24,32.79,0.4991,STRUCTURAL_SL
36,V3-locked,2018-07-08 01:30:00+0200,2018-07-10 04:00:00+0200,50.5,Long,SL,-0.5,6775.68,6520.43,6646.78,255.25,3.7671,H1_EMA100
37,V3-locked,2018-07-21 19:30:00+0200,2018-07-22 02:00:00+0200,6.5,Long,SL,-1.0,7406.75,7350.0,7350.0,56.75,0.7662,STRUCTURAL_SL
38,V3-locked,2018-07-26 01:00:00+0200,2018-07-26 22:30:00+0200,21.5,Long,SL,-1.0,8270.86,8124.0,8124.0,146.86,1.7756,STRUCTURAL_SL
39,V3-locked,2018-07-27 20:00:00+0200,2018-07-28 16:30:00+0200,20.5,Long,SL,-1.0,8177.93,8111.93,8111.93,66.0,0.8071,STRUCTURAL_SL
40,V3-locked,2018-07-29 16:00:00+0200,2018-07-30 02:00:00+0200,10.0,Long,SL,-1.0,8203.01,8115.0,8115.0,88.01,1.0729,STRUCTURAL_SL
41,V3-locked,2018-08-26 16:00:00+0200,2018-08-26 18:00:00+0200,2.0,Long,SL,-1.0,6723.09,6670.01,6670.01,53.08,0.7895,STRUCTURAL_SL
42,V3-locked,2018-08-30 00:00:00+0200,2018-08-30 01:00:00+0200,1.0,Long,SL,-1.0,7049.8,7029.08,7029.08,20.72,0.2939,STRUCTURAL_SL
43,V3-locked,2018-08-31 07:00:00+0200,2018-08-31 10:30:00+0200,3.5,Long,SL,-1.0,7010.11,6955.44,6955.44,54.67,0.7799,STRUCTURAL_SL
44,V3-locked,2018-09-22 20:30:00+0200,2018-09-24 08:30:00+0200,36.0,Long,SL,-1.0,6730.0,6640.0,6640.0,90.0,1.3373,STRUCTURAL_SL
45,V3-locked,2018-09-30 00:00:00+0200,2018-09-30 02:00:00+0200,2.0,Long,SL,-1.0,6598.97,6577.55,6577.55,21.42,0.3246,STRUCTURAL_SL
46,V3-locked,2018-09-30 12:30:00+0200,2018-09-30 22:00:00+0200,9.5,Long,SL,-1.0,6608.33,6575.52,6575.52,32.81,0.4965,STRUCTURAL_SL
47,V3-locked,2018-10-02 05:30:00+0200,2018-10-02 11:30:00+0200,6.0,Long,SL,-1.0,6614.51,6584.17,6584.17,30.34,0.4587,STRUCTURAL_SL
48,V3-locked,2018-10-08 01:00:00+0200,2018-10-09 16:00:00+0200,39.0,Long,TP,1.98,6592.0,6580.38,6615.0,11.62,0.1763,H1_EMA100
49,V3-locked,2018-10-10 00:00:00+0200,2018-10-10 02:00:00+0200,2.0,Long,SL,-1.0,6658.99,6645.43,6645.43,13.56,0.2036,STRUCTURAL_SL
50,V3-locked,2018-10-10 23:30:00+0200,2018-10-11 02:00:00+0200,2.5,Long,SL,-1.0,6626.0,6582.0,6582.0,44.0,0.6641,STRUCTURAL_SL
51,V3-locked,2018-10-17 04:00:00+0200,2018-10-17 12:00:00+0200,8.0,Long,SL,-1.0,6754.0,6705.39,6705.39,48.61,0.7197,STRUCTURAL_SL
52,V3-locked,2018-10-18 05:30:00+0200,2018-10-18 07:30:00+0200,2.0,Long,SL,-1.0,6777.99,6728.49,6728.49,49.5,0.7303,STRUCTURAL_SL
53,V3-locked,2018-10-20 16:00:00+0200,2018-10-20 17:00:00+0200,1.0,Long,SL,-0.66,6608.01,6580.31,6589.69,27.7,0.4192,H1_EMA100
54,V3-locked,2018-10-22 08:30:00+0200,2018-10-22 09:30:00+0200,1.0,Long,SL,-1.0,6635.07,6618.0,6618.0,17.07,0.2573,STRUCTURAL_SL
55,V3-locked,2018-12-23 01:00:00+0100,2018-12-25 01:00:00+0100,48.0,Long,SL,-1.0,3948.91,3819.0,3819.0,129.91,3.2898,STRUCTURAL_SL
56,V3-locked,2018-12-30 18:30:00+0100,2018-12-30 20:30:00+0100,2.0,Long,SL,-1.0,3781.98,3742.3,3742.3,39.68,1.0492,STRUCTURAL_SL
57,V3-locked,2019-01-05 01:00:00+0100,2019-01-05 11:00:00+0100,10.0,Long,SL,-1.0,3790.09,3778.51,3778.51,11.58,0.3055,STRUCTURAL_SL
58,V3-locked,2019-01-06 14:00:00+0100,2019-01-10 07:30:00+0100,89.5,Long,SL,-1.0,3791.12,3770.93,3770.93,20.19,0.5326,STRUCTURAL_SL
59,V3-locked,2019-02-10 22:00:00+0100,2019-02-11 17:30:00+0100,19.5,Long,SL,-1.0,3639.37,3615.53,3615.53,23.84,0.6551,STRUCTURAL_SL
60,V3-locked,2019-02-11 20:30:00+0100,2019-02-11 22:30:00+0100,2.0,Long,SL,-1.0,3642.63,3632.35,3632.35,10.28,0.2822,STRUCTURAL_SL
61,V3-locked,2019-02-12 20:30:00+0100,2019-02-12 22:30:00+0100,2.0,Long,SL,-1.0,3641.27,3625.5,3625.5,15.77,0.4331,STRUCTURAL_SL
62,V3-locked,2019-02-15 06:00:00+0100,2019-02-15 11:00:00+0100,5.0,Long,SL,-0.81,3619.64,3600.01,3603.67,19.63,0.5423,H1_EMA100
63,V3-locked,2019-02-16 04:00:00+0100,2019-02-17 14:00:00+0100,34.0,Long,TP,0.12,3612.19,3604.87,3613.07,7.32,0.2026,H1_EMA100
64,V3-locked,2019-02-18 00:00:00+0100,2019-02-24 16:00:00+0100,160.0,Long,TP,8.27,3641.25,3623.27,3789.98,17.98,0.4938,H1_EMA100
65,V3-locked,2019-03-03 03:30:00+0100,2019-03-03 05:00:00+0100,1.5,Long,SL,-0.18,3827.27,3813.47,3824.75,13.8,0.3606,H1_EMA100
66,V3-locked,2019-03-09 08:30:00+0100,2019-03-11 06:30:00+0100,46.0,Long,SL,-1.0,3929.77,3877.65,3877.65,52.12,1.3263,STRUCTURAL_SL
67,V3-locked,2019-03-12 14:30:00+0100,2019-03-12 16:30:00+0100,2.0,Long,SL,-1.0,3892.94,3883.0,3883.0,9.94,0.2553,STRUCTURAL_SL
68,V3-locked,2019-03-13 05:00:00+0100,2019-03-13 06:00:00+0100,1.0,Long,SL,-0.53,3887.89,3875.0,3881.0,12.89,0.3315,H1_EMA100
69,V3-locked,2019-03-14 17:30:00+0100,2019-03-14 20:00:00+0100,2.5,Long,SL,-0.09,3881.0,3810.43,3874.37,70.57,1.8183,H1_EMA100
70,V3-locked,2019-03-17 14:30:00+0100,2019-03-18 06:30:00+0100,16.0,Long,SL,-1.0,3983.83,3966.06,3966.06,17.77,0.4461,STRUCTURAL_SL
71,V3-locked,2019-03-19 01:30:00+0100,2019-03-19 05:00:00+0100,3.5,Long,SL,-1.0,3991.11,3982.04,3982.04,9.07,0.2273,STRUCTURAL_SL
72,V3-locked,2019-03-19 11:30:00+0100,2019-03-21 15:30:00+0100,52.0,Long,SL,-1.0,3992.92,3974.43,3974.43,18.49,0.4631,STRUCTURAL_SL
73,V3-locked,2019-03-22 20:30:00+0100,2019-03-22 21:00:00+0100,0.5,Long,SL,-1.0,3997.51,3990.03,3990.03,7.48,0.1871,STRUCTURAL_SL
74,V3-locked,2019-03-23 04:30:00+0100,2019-03-23 11:00:00+0100,6.5,Long,SL,-1.0,4000.74,3986.5,3986.5,14.24,0.3559,STRUCTURAL_SL
75,V3-locked,2019-03-23 17:00:00+0100,2019-03-23 18:00:00+0100,1.0,Long,SL,-0.55,4001.5,3981.5,3990.52,20.0,0.4998,H1_EMA100
76,V3-locked,2019-03-24 01:00:00+0100,2019-03-24 02:30:00+0100,1.5,Long,SL,-1.0,4006.01,3993.01,3993.01,13.0,0.3245,STRUCTURAL_SL
77,V3-locked,2019-03-25 05:00:00+0100,2019-03-25 05:30:00+0100,0.5,Long,SL,-1.0,3995.93,3988.36,3988.36,7.57,0.1894,STRUCTURAL_SL
78,V3-locked,2019-03-27 02:30:00+0100,2019-04-11 06:00:00+0200,362.5,Long,TP,26.55,3979.98,3936.15,5143.49,43.83,1.1013,H1_EMA100
79,V3-locked,2019-04-13 17:00:00+0200,2019-04-13 18:00:00+0200,1.0,Long,SL,-0.32,5064.0,5025.0,5051.65,39.0,0.7701,H1_EMA100
80,V3-locked,2019-04-14 16:30:00+0200,2019-04-14 18:00:00+0200,1.5,Long,TP,0.55,5052.45,5034.45,5062.34,18.0,0.3563,H1_EMA100
81,V3-locked,2019-04-16 19:30:00+0200,2019-04-21 12:00:00+0200,112.5,Long,TP,0.57,5154.2,5060.0,5208.33,94.2,1.8276,H1_EMA100
82,V3-locked,2019-04-22 12:00:00+0200,2019-04-24 13:00:00+0200,49.0,Long,TP,4.21,5266.4,5240.0,5377.6,26.4,0.5013,H1_EMA100
83,V3-locked,2019-04-25 19:00:00+0200,2019-04-25 23:30:00+0200,4.5,Long,SL,-1.0,5458.22,5425.94,5425.94,32.28,0.5914,STRUCTURAL_SL
84,V3-locked,2019-04-27 22:00:00+0200,2019-04-27 23:00:00+0200,1.0,Long,TP,0.05,5328.9,5297.8,5330.55,31.1,0.5836,H1_EMA100
85,V3-locked,2019-04-29 04:00:00+0200,2019-04-29 05:00:00+0200,1.0,Long,TP,0.11,5318.1,5296.16,5320.45,21.94,0.4126,H1_EMA100
86,V3-locked,2019-04-30 15:30:00+0200,2019-04-30 20:00:00+0200,4.5,Long,SL,-0.35,5310.01,5254.68,5290.39,55.33,1.042,H1_EMA100
87,V3-locked,2019-05-05 01:00:00+0200,2019-05-05 02:00:00+0200,1.0,Long,SL,-1.0,5861.87,5786.42,5786.42,75.45,1.2871,STRUCTURAL_SL
88,V3-locked,2019-05-05 22:30:00+0200,2019-05-06 02:30:00+0200,4.0,Long,SL,-1.0,5798.99,5760.0,5760.0,38.99,0.6724,STRUCTURAL_SL
89,V3-locked,2019-05-06 20:30:00+0200,2019-05-17 05:00:00+0200,248.5,Long,TP,28.81,5767.69,5708.0,7487.37,59.69,1.0349,H1_EMA100
90,V3-locked,2019-05-21 00:30:00+0200,2019-05-21 13:30:00+0200,13.0,Long,SL,-1.0,8000.44,7778.0,7778.0,222.44,2.7803,STRUCTURAL_SL
91,V3-locked,2019-05-23 22:00:00+0200,2019-05-26 14:00:00+0200,64.0,Long,TP,2.6,7759.16,7702.0,7907.98,57.16,0.7367,H1_EMA100
92,V3-locked,2019-05-26 21:30:00+0200,2019-05-30 23:00:00+0200,97.5,Long,TP,1.48,8161.52,7957.76,8462.73,203.76,2.4966,H1_EMA100
93,V3-locked,2019-05-31 23:30:00+0200,2019-06-01 08:00:00+0200,8.5,Long,SL,-0.48,8528.27,8420.03,8476.28,108.24,1.2692,H1_EMA100
94,V3-locked,2019-06-19 08:30:00+0200,2019-06-19 09:00:00+0200,0.5,Long,SL,-1.0,9155.0,9127.21,9127.21,27.79,0.3035,STRUCTURAL_SL
95,V3-locked,2019-06-20 00:00:00+0200,2019-06-27 19:00:00+0200,187.0,Long,TP,19.42,9211.08,9114.66,11083.43,96.42,1.0468,H1_EMA100
96,V3-locked,2019-06-28 14:00:00+0200,2019-06-28 14:30:00+0200,0.5,Long,SL,-1.0,12178.81,11864.46,11864.46,314.35,2.5811,STRUCTURAL_SL
97,V3-locked,2019-06-29 15:30:00+0200,2019-06-29 18:00:00+0200,2.5,Long,SL,-1.0,12039.33,11774.64,11774.64,264.69,2.1985,STRUCTURAL_SL
98,V3-locked,2019-07-02 21:00:00+0200,2019-07-02 22:00:00+0200,1.0,Long,TP,0.2,10724.65,10423.13,10784.0,301.52,2.8115,H1_EMA100
99,V3-locked,2019-07-06 06:00:00+0200,2019-07-06 10:00:00+0200,4.0,Long,SL,-1.0,11445.81,11280.47,11280.47,165.34,1.4445,STRUCTURAL_SL
100,V3-locked,2019-07-07 17:00:00+0200,2019-07-07 17:30:00+0200,0.5,Long,SL,-1.0,11307.1,11232.53,11232.53,74.57,0.6595,STRUCTURAL_SL
101,V3-locked,2019-07-07 20:30:00+0200,2019-07-10 22:00:00+0200,73.5,Long,TP,2.29,11408.43,11119.6,12070.96,288.83,2.5317,H1_EMA100
102,V3-locked,2019-08-04 18:00:00+0200,2019-08-10 14:00:00+0200,140.0,Long,TP,1.46,10944.22,10636.01,11395.23,308.21,2.8162,H1_EMA100
103,V3-locked,2019-08-12 01:00:00+0200,2019-08-12 01:30:00+0200,0.5,Long,SL,-1.0,11513.82,11480.02,11480.02,33.8,0.2936,STRUCTURAL_SL
104,V3-locked,2019-09-04 19:30:00+0200,2019-09-06 19:30:00+0200,48.0,Long,SL,-1.0,10622.52,10393.63,10393.63,228.89,2.1548,STRUCTURAL_SL
105,V3-locked,2019-09-07 23:30:00+0200,2019-09-08 13:00:00+0200,13.5,Long,SL,-1.0,10480.12,10420.0,10420.0,60.12,0.5737,STRUCTURAL_SL
106,V3-locked,2019-09-16 04:00:00+0200,2019-09-16 06:30:00+0200,2.5,Long,SL,-1.0,10339.55,10297.36,10297.36,42.19,0.408,STRUCTURAL_SL
107,V3-locked,2019-10-29 11:30:00+0100,2019-10-29 14:00:00+0100,2.5,Long,SL,-1.0,9447.66,9351.0,9351.0,96.66,1.0231,STRUCTURAL_SL
108,V3-locked,2019-10-30 00:30:00+0100,2019-10-30 01:00:00+0100,0.5,Long,SL,-1.0,9403.14,9377.7,9377.7,25.44,0.2705,STRUCTURAL_SL
109,V3-locked,2019-10-31 15:00:00+0100,2019-10-31 23:00:00+0100,8.0,Long,SL,-0.44,9290.5,8913.0,9126.2,377.5,4.0633,H1_EMA100
110,V3-locked,2019-11-01 19:30:00+0100,2019-11-03 12:00:00+0100,40.5,Long,SL,-0.25,9170.23,9060.0,9142.35,110.23,1.202,H1_EMA100
111,V3-locked,2019-11-04 13:00:00+0100,2019-11-05 09:00:00+0100,20.0,Long,SL,-0.3,9260.2,9143.68,9225.0,116.52,1.2583,H1_EMA100
112,V3-locked,2019-11-05 16:30:00+0100,2019-11-07 08:00:00+0100,39.5,Long,SL,-0.45,9343.73,9217.0,9287.1,126.73,1.3563,H1_EMA100
113,V3-locked,2020-01-06 03:30:00+0100,2020-01-09 18:00:00+0100,86.5,Long,TP,2.11,7513.11,7368.55,7818.15,144.56,1.9241,H1_EMA100
114,V3-locked,2020-01-10 16:30:00+0100,2020-01-19 13:00:00+0100,212.5,Long,TP,3.53,8033.69,7850.01,8681.44,183.68,2.2864,H1_EMA100
115,V3-locked,2020-01-21 22:30:00+0100,2020-01-22 10:00:00+0100,11.5,Long,SL,-0.3,8759.07,8488.0,8678.69,271.07,3.0947,H1_EMA100
116,V3-locked,2020-01-24 17:00:00+0100,2020-01-24 18:00:00+0100,1.0,Long,SL,-0.73,8507.8,8440.91,8459.1,66.89,0.7862,H1_EMA100
117,V3-locked,2020-02-01 03:30:00+0100,2020-02-01 12:00:00+0100,8.5,Long,SL,-1.0,9437.23,9341.17,9341.17,96.06,1.0179,STRUCTURAL_SL
118,V3-locked,2020-02-01 19:30:00+0100,2020-02-02 01:30:00+0100,6.0,Long,SL,-1.0,9396.13,9327.0,9327.0,69.13,0.7357,STRUCTURAL_SL
119,V3-locked,2020-02-02 12:00:00+0100,2020-02-03 00:00:00+0100,12.0,Long,SL,-1.0,9423.44,9352.5,9352.5,70.94,0.7528,STRUCTURAL_SL
120,V3-locked,2020-02-05 08:00:00+0100,2020-02-05 09:00:00+0100,1.0,Long,TP,0.22,9267.0,9232.03,9274.53,34.97,0.3774,H1_EMA100
121,V3-locked,2020-02-08 10:00:00+0100,2020-02-08 14:30:00+0100,4.5,Long,SL,-1.0,9805.2,9754.92,9754.92,50.28,0.5128,STRUCTURAL_SL
122,V3-locked,2020-02-11 17:00:00+0100,2020-02-14 09:00:00+0100,64.0,Long,SL,-0.13,10165.0,9847.0,10124.98,318.0,3.1284,H1_EMA100
123,V3-locked,2020-02-14 15:30:00+0100,2020-02-14 16:00:00+0100,0.5,Long,SL,-1.0,10311.27,10240.0,10240.0,71.27,0.6912,STRUCTURAL_SL
124,V3-locked,2020-02-18 17:30:00+0100,2020-02-19 22:30:00+0100,29.0,Long,SL,-1.0,9850.03,9576.01,9576.01,274.02,2.7819,STRUCTURAL_SL
125,V3-locked,2020-03-26 21:30:00+0100,2020-03-27 06:00:00+0100,8.5,Long,SL,-1.0,6702.54,6636.59,6636.59,65.95,0.984,STRUCTURAL_SL
126,V3-locked,2020-04-04 13:00:00+0200,2020-04-04 13:30:00+0200,0.5,Long,SL,-1.0,6873.18,6740.81,6740.81,132.37,1.9259,STRUCTURAL_SL
127,V3-locked,2020-04-04 21:00:00+0200,2020-04-05 19:00:00+0200,22.0,Long,SL,-1.0,6771.71,6711.76,6711.76,59.95,0.8853,STRUCTURAL_SL
128,V3-locked,2020-04-06 03:00:00+0200,2020-04-10 06:00:00+0200,99.0,Long,TP,3.04,6866.59,6765.0,7175.78,101.59,1.4795,H1_EMA100
129,V3-locked,2020-04-12 15:30:00+0200,2020-04-12 17:00:00+0200,1.5,Long,TP,0.84,6899.98,6820.0,6966.9,79.98,1.1591,H1_EMA100
130,V3-locked,2020-04-14 01:30:00+0200,2020-04-14 03:00:00+0200,1.5,Long,SL,-0.26,6840.72,6789.1,6827.49,51.62,0.7546,H1_EMA100
131,V3-locked,2020-04-20 06:00:00+0200,2020-04-20 10:00:00+0200,4.0,Long,SL,-1.0,7161.55,7145.78,7145.78,15.77,0.2202,STRUCTURAL_SL
132,V3-locked,2020-04-22 09:30:00+0200,2020-04-22 11:00:00+0200,1.5,Long,TP,0.16,6934.51,6850.54,6947.94,83.97,1.2109,H1_EMA100
133,V3-locked,2020-05-01 08:00:00+0200,2020-05-01 18:00:00+0200,10.0,Long,SL,-1.0,8815.27,8665.26,8665.26,150.01,1.7017,STRUCTURAL_SL
134,V3-locked,2020-05-02 00:30:00+0200,2020-05-04 03:00:00+0200,50.5,Long,SL,-1.0,8830.0,8663.28,8663.28,166.72,1.8881,STRUCTURAL_SL
135,V3-locked,2020-05-04 21:30:00+0200,2020-05-10 02:00:00+0200,124.5,Long,TP,5.53,8865.37,8743.58,9539.4,121.79,1.3738,H1_EMA100
136,V3-locked,2020-05-17 04:30:00+0200,2020-05-17 11:00:00+0200,6.5,Long,SL,-1.0,9528.54,9470.0,9470.0,58.54,0.6144,STRUCTURAL_SL
137,V3-locked,2020-05-19 01:30:00+0200,2020-05-19 02:00:00+0200,0.5,Long,SL,-1.0,9736.17,9666.67,9666.67,69.5,0.7138,STRUCTURAL_SL
138,V3-locked,2020-05-19 12:00:00+0200,2020-05-20 17:00:00+0200,29.0,Long,SL,-1.0,9792.0,9550.0,9550.0,242.0,2.4714,STRUCTURAL_SL
139,V3-locked,2020-05-24 00:00:00+0200,2020-05-24 01:00:00+0200,1.0,Long,SL,-0.02,9226.0,9164.01,9225.0,61.99,0.6719,H1_EMA100
140,V3-locked,2020-05-30 07:00:00+0200,2020-06-02 17:00:00+0200,82.0,Long,TP,0.36,9515.36,9331.23,9581.47,184.13,1.9351,H1_EMA100
141,V3-locked,2020-06-04 03:00:00+0200,2020-06-04 11:00:00+0200,8.0,Long,SL,-1.0,9629.78,9593.34,9593.34,36.44,0.3784,STRUCTURAL_SL
142,V3-locked,2020-06-04 15:30:00+0200,2020-06-06 00:00:00+0200,32.5,Long,SL,-0.23,9736.32,9450.0,9669.23,286.32,2.9407,H1_EMA100
143,V3-locked,2020-06-08 00:30:00+0200,2020-06-08 10:00:00+0200,9.5,Long,SL,-1.0,9736.8,9692.0,9692.0,44.8,0.4601,STRUCTURAL_SL
144,V3-locked,2020-06-09 17:00:00+0200,2020-06-09 21:00:00+0200,4.0,Long,SL,-1.0,9713.75,9682.0,9682.0,31.75,0.3269,STRUCTURAL_SL
145,V3-locked,2020-07-11 02:00:00+0200,2020-07-11 11:00:00+0200,9.0,Long,SL,-1.0,9288.34,9224.52,9224.52,63.82,0.6871,STRUCTURAL_SL
146,V3-locked,2020-07-12 03:30:00+0200,2020-07-12 14:00:00+0200,10.5,Long,SL,-0.43,9256.51,9230.61,9245.28,25.9,0.2798,H1_EMA100
147,V3-locked,2020-07-13 01:00:00+0200,2020-07-13 21:00:00+0200,20.0,Long,SL,-1.0,9298.47,9220.39,9220.39,78.08,0.8397,STRUCTURAL_SL
148,V3-locked,2020-07-14 22:00:00+0200,2020-07-14 23:00:00+0200,1.0,Long,SL,-1.0,9268.89,9242.28,9242.28,26.61,0.2871,STRUCTURAL_SL
149,V3-locked,2020-07-24 17:00:00+0200,2020-08-02 07:00:00+0200,206.0,Long,TP,40.47,9537.77,9497.44,11169.84,40.33,0.4228,H1_EMA100
150,V3-locked,2020-08-03 17:30:00+0200,2020-08-03 23:30:00+0200,6.0,Long,SL,-1.0,11359.6,11271.95,11271.95,87.65,0.7716,STRUCTURAL_SL
151,V3-locked,2020-08-05 08:30:00+0200,2020-08-07 20:00:00+0200,59.5,Long,TP,3.38,11299.94,11230.0,11536.32,69.94,0.6189,H1_EMA100
152,V3-locked,2020-08-08 13:30:00+0200,2020-08-09 16:00:00+0200,26.5,Long,SL,-0.73,11759.09,11562.17,11615.28,196.92,1.6746,H1_EMA100
153,V3-locked,2020-08-10 03:00:00+0200,2020-08-10 12:00:00+0200,9.0,Long,SL,-1.0,11739.09,11652.58,11652.58,86.51,0.7369,STRUCTURAL_SL
154,V3-locked,2020-08-12 17:30:00+0200,2020-08-12 19:00:00+0200,1.5,Long,SL,-0.64,11580.08,11530.0,11547.9,50.08,0.4325,H1_EMA100
155,V3-locked,2020-08-13 23:00:00+0200,2020-08-16 14:00:00+0200,63.0,Long,TP,1.61,11599.83,11506.16,11750.65,93.67,0.8075,H1_EMA100
156,V3-locked,2020-08-17 01:00:00+0200,2020-08-17 02:00:00+0200,1.0,Long,SL,-1.0,11907.16,11830.35,11830.35,76.81,0.6451,STRUCTURAL_SL
157,V3-locked,2020-08-17 12:00:00+0200,2020-08-17 15:00:00+0200,3.0,Long,SL,-1.0,11856.31,11804.54,11804.54,51.77,0.4366,STRUCTURAL_SL
158,V3-locked,2020-08-20 17:30:00+0200,2020-08-20 19:00:00+0200,1.5,Long,TP,0.36,11814.21,11738.81,11840.99,75.4,0.6382,H1_EMA100
159,V3-locked,2020-08-23 00:00:00+0200,2020-08-23 01:00:00+0200,1.0,Long,SL,-0.03,11667.01,11570.27,11664.15,96.74,0.8292,H1_EMA100
160,V3-locked,2020-08-23 18:30:00+0200,2020-08-23 20:00:00+0200,1.5,Long,TP,0.08,11624.4,11514.13,11632.75,110.27,0.9486,H1_EMA100
161,V3-locked,2020-09-01 07:00:00+0200,2020-09-02 11:00:00+0200,28.0,Long,TP,0.22,11692.67,11605.87,11711.61,86.8,0.7423,H1_EMA100
162,V3-locked,2020-09-17 23:30:00+0200,2020-09-18 00:30:00+0200,1.0,Long,SL,-1.0,10924.57,10910.0,10910.0,14.57,0.1334,STRUCTURAL_SL
163,V3-locked,2020-09-19 03:00:00+0200,2020-09-20 14:00:00+0200,35.0,Long,SL,-1.0,10972.79,10884.38,10884.38,88.41,0.8057,STRUCTURAL_SL
164,V3-locked,2020-09-21 06:30:00+0200,2020-09-21 09:00:00+0200,2.5,Long,SL,-1.0,10983.02,10918.44,10918.44,64.58,0.588,STRUCTURAL_SL
165,V3-locked,2020-09-30 02:00:00+0200,2020-09-30 05:30:00+0200,3.5,Long,SL,-1.0,10840.58,10746.74,10746.74,93.84,0.8656,STRUCTURAL_SL
166,V3-locked,2020-09-30 19:30:00+0200,2020-09-30 20:00:00+0200,0.5,Long,SL,-1.0,10762.3,10720.93,10720.93,41.37,0.3844,STRUCTURAL_SL
167,V3-locked,2020-10-01 02:30:00+0200,2020-10-01 17:30:00+0200,15.0,Long,SL,-1.0,10797.44,10735.0,10735.0,62.44,0.5783,STRUCTURAL_SL
