trade_id,strategy,date,time,pair,direction,result,rr,duration,sl_size,exit_reason
534,EMA-Cross,24/07/2022,08:00,BTC,Long,SL,-1.0,0h,64.33,STRUCTURAL_SL
535,EMA-Cross,02/08/2022,18:30,BTC,Long,SL,-0.63,1h,364.03,H1_EMA100
536,EMA-Cross,03/08/2022,09:00,BTC,Long,SL,-1.0,13h,312.98,STRUCTURAL_SL
537,EMA-Cross,05/08/2022,05:00,BTC,Long,SL,-0.27,8h,537.99,H1_EMA100
538,EMA-Cross,07/08/2022,17:30,BTC,Long,SL,-1.0,5h,134.22,STRUCTURAL_SL
539,EMA-Cross,10/08/2022,13:30,BTC,Long,SL,-0.34,45h,1103.0,H1_EMA100
540,EMA-Cross,12/08/2022,21:00,BTC,Long,SL,-0.12,45h,191.0,H1_EMA100
541,EMA-Cross,15/08/2022,03:00,BTC,Long,SL,-1.0,3h,582.0,STRUCTURAL_SL
542,EMA-Cross,17/08/2022,06:00,BTC,Long,SL,-1.0,1h,162.0,STRUCTURAL_SL
543,EMA-Cross,23/08/2022,10:00,BTC,Long,SL,-0.06,1h,544.0,H1_EMA100
544,EMA-Cross,24/08/2022,12:30,BTC,Long,SL,-0.09,1h,206.0,H1_EMA100
545,EMA-Cross,29/08/2022,14:30,BTC,Long,SL,-0.11,1h,444.0,H1_EMA100
546,EMA-Cross,31/08/2022,04:00,BTC,Long,SL,-0.26,3h,642.0,H1_EMA100
547,EMA-Cross,31/08/2022,22:00,BTC,Long,SL,-1.0,0h,123.0,STRUCTURAL_SL
548,EMA-Cross,02/09/2022,00:30,BTC,Long,SL,-1.0,0h,28.0,STRUCTURAL_SL
549,EMA-Cross,06/09/2022,01:00,BTC,Long,SL,-0.95,1h,348.0,H1_EMA100
550,EMA-Cross,07/09/2022,21:30,BTC,Long,SL,-0.05,1h,365.0,H1_EMA100
551,EMA-Cross,17/09/2022,01:30,BTC,Long,SL,-0.23,1h,273.0,H1_EMA100
552,EMA-Cross,19/09/2022,21:00,BTC,Long,SL,-0.08,1h,108.0,H1_EMA100
553,EMA-Cross,21/09/2022,13:30,BTC,Long,SL,-0.28,1h,210.0,H1_EMA100
554,EMA-Cross,22/09/2022,10:30,BTC,Long,SL,-0.59,3h,503.0,H1_EMA100
555,EMA-Cross,24/09/2022,00:30,BTC,Long,SL,-0.2,1h,381.0,H1_EMA100
556,EMA-Cross,25/09/2022,09:30,BTC,Long,SL,-0.06,1h,138.0,H1_EMA100
557,EMA-Cross,26/09/2022,10:00,BTC,Long,SL,-0.53,2h,394.0,H1_EMA100
558,EMA-Cross,28/09/2022,17:00,BTC,Long,SL,-0.64,20h,466.0,H1_EMA100
559,EMA-Cross,29/09/2022,21:00,BTC,Long,SL,-1.0,15h,246.0,STRUCTURAL_SL
560,EMA-Cross,03/10/2022,13:30,BTC,Long,SL,-1.0,0h,61.0,STRUCTURAL_SL
561,EMA-Cross,05/10/2022,17:30,BTC,Long,SL,-0.63,28h,484.0,H1_EMA100
562,EMA-Cross,13/10/2022,19:30,BTC,Long,SL,-0.1,21h,442.0,H1_EMA100
563,EMA-Cross,16/10/2022,20:00,BTC,Long,SL,-1.0,1h,253.0,STRUCTURAL_SL
564,EMA-Cross,20/10/2022,15:00,BTC,Long,SL,-0.39,1h,203.0,H1_EMA100
565,EMA-Cross,21/10/2022,19:00,BTC,Long,TP,0.35,3h,46.0,H1_EMA100
566,EMA-Cross,23/10/2022,16:00,BTC,Long,TP,0.7,42h,115.0,H1_EMA100
567,EMA-Cross,25/10/2022,14:00,BTC,Long,TP,2.74,66h,219.0,H1_EMA100
568,EMA-Cross,28/10/2022,17:00,BTC,Long,SL,-0.55,56h,297.0,H1_EMA100
569,EMA-Cross,31/10/2022,13:30,BTC,Long,SL,-1.0,0h,217.0,STRUCTURAL_SL
570,EMA-Cross,01/11/2022,08:00,BTC,Long,SL,-0.56,4h,127.0,H1_EMA100
571,EMA-Cross,02/11/2022,04:30,BTC,Long,SL,-1.0,0h,22.0,STRUCTURAL_SL
572,EMA-Cross,04/11/2022,04:30,BTC,Long,TP,8.92,67h,63.0,H1_EMA100
573,EMA-Cross,10/11/2022,16:30,BTC,Long,SL,-1.0,1h,467.0,STRUCTURAL_SL
574,EMA-Cross,14/11/2022,10:30,BTC,Long,TP,0.0,1h,946.0,H1_EMA100
575,EMA-Cross,15/11/2022,02:00,BTC,Long,TP,0.26,1h,180.0,H1_EMA100
576,EMA-Cross,17/11/2022,19:00,BTC,Long,SL,-1.0,0h,87.0,STRUCTURAL_SL
577,EMA-Cross,19/11/2022,22:30,BTC,Long,SL,-0.65,3h,170.0,H1_EMA100
578,EMA-Cross,22/11/2022,16:00,BTC,Long,SL,-0.32,1h,203.0,H1_EMA100
579,EMA-Cross,25/11/2022,21:00,BTC,Long,SL,-1.0,21h,47.0,STRUCTURAL_SL
580,EMA-Cross,27/11/2022,07:00,BTC,Long,SL,-1.0,1h,22.0,STRUCTURAL_SL
581,EMA-Cross,29/11/2022,05:00,BTC,Long,SL,-0.4,10h,176.0,H1_EMA100
582,EMA-Cross,02/12/2022,13:00,BTC,Long,SL,-1.0,0h,81.0,STRUCTURAL_SL
583,EMA-Cross,02/12/2022,21:00,BTC,Long,SL,-1.0,10h,96.0,STRUCTURAL_SL
584,EMA-Cross,04/12/2022,05:30,BTC,Long,SL,-1.0,6h,81.0,STRUCTURAL_SL
585,EMA-Cross,04/12/2022,15:00,BTC,Long,SL,-1.0,28h,73.0,STRUCTURAL_SL
586,EMA-Cross,07/12/2022,02:00,BTC,Long,SL,-0.44,4h,81.0,H1_EMA100
587,EMA-Cross,08/12/2022,16:00,BTC,Long,TP,2.09,77h,89.0,H1_EMA100
588,EMA-Cross,12/12/2022,21:30,BTC,Long,TP,1.63,64h,197.0,H1_EMA100
589,EMA-Cross,20/12/2022,06:00,BTC,Long,TP,0.13,2h,111.0,H1_EMA100
590,EMA-Cross,22/12/2022,03:30,BTC,Long,SL,-0.61,2h,33.0,H1_EMA100
591,EMA-Cross,23/12/2022,03:00,BTC,Long,SL,-1.0,10h,75.0,STRUCTURAL_SL
592,EMA-Cross,24/12/2022,03:00,BTC,Long,SL,-0.58,4h,26.0,H1_EMA100
593,EMA-Cross,26/12/2022,02:30,BTC,Long,SL,-1.0,12h,57.0,STRUCTURAL_SL
594,EMA-Cross,26/12/2022,20:30,BTC,Long,SL,-1.0,14h,27.0,STRUCTURAL_SL
595,EMA-Cross,01/01/2023,17:00,BTC,Long,TP,0.37,1h,27.0,H1_EMA100
596,EMA-Cross,04/01/2023,03:00,BTC,Long,TP,0.75,56h,40.0,H1_EMA100
597,EMA-Cross,06/01/2023,19:30,BTC,Long,TP,86.16,289h,45.0,H1_EMA100
598,EMA-Cross,19/01/2023,20:00,BTC,Long,TP,4.75,126h,295.0,H1_EMA100
599,EMA-Cross,25/01/2023,21:30,BTC,Long,SL,-1.0,28h,339.0,STRUCTURAL_SL
600,EMA-Cross,29/01/2023,01:30,BTC,Long,SL,-0.49,32h,416.0,H1_EMA100
601,EMA-Cross,31/01/2023,17:30,BTC,Long,SL,-1.0,3h,79.0,STRUCTURAL_SL
602,EMA-Cross,01/02/2023,20:00,BTC,Long,SL,-0.07,42h,624.0,H1_EMA100
603,EMA-Cross,04/02/2023,19:00,BTC,Long,SL,-1.0,2h,58.0,STRUCTURAL_SL
604,EMA-Cross,17/02/2023,18:30,BTC,Long,SL,-1.0,54h,423.0,STRUCTURAL_SL
605,EMA-Cross,20/02/2023,10:30,BTC,Long,SL,-1.0,29h,459.0,STRUCTURAL_SL
606,EMA-Cross,23/02/2023,03:30,BTC,Long,SL,-0.6,6h,398.0,H1_EMA100
607,EMA-Cross,28/02/2023,00:00,BTC,Long,SL,-0.18,1h,371.0,H1_EMA100
608,EMA-Cross,28/02/2023,16:00,BTC,Long,SL,-0.38,1h,194.0,H1_EMA100
609,EMA-Cross,01/03/2023,05:30,BTC,Long,SL,-1.0,14h,276.0,STRUCTURAL_SL
610,EMA-Cross,05/03/2023,02:30,BTC,Long,SL,-0.68,1h,226.0,H1_EMA100
611,EMA-Cross,06/03/2023,14:30,BTC,Long,TP,1.4,1h,81.0,H1_EMA100
612,EMA-Cross,11/03/2023,03:00,BTC,Long,SL,-0.12,1h,785.0,H1_EMA100
613,EMA-Cross,16/03/2023,10:30,BTC,Long,TP,4.45,153h,411.0,H1_EMA100
614,EMA-Cross,23/03/2023,16:00,BTC,Long,SL,-0.78,20h,1281.0,H1_EMA100
615,EMA-Cross,26/03/2023,09:30,BTC,Long,TP,0.21,20h,190.0,H1_EMA100
616,EMA-Cross,31/03/2023,15:30,BTC,Long,SL,-0.46,48h,528.0,H1_EMA100
617,EMA-Cross,03/04/2023,12:00,BTC,Long,SL,-1.0,0h,35.0,STRUCTURAL_SL
618,EMA-Cross,04/04/2023,10:00,BTC,Long,SL,-0.63,4h,153.0,H1_EMA100
619,EMA-Cross,08/04/2023,04:30,BTC,Long,TP,0.1,5h,139.0,H1_EMA100
620,EMA-Cross,09/04/2023,02:00,BTC,Long,SL,-0.53,4h,144.0,H1_EMA100
621,EMA-Cross,09/04/2023,20:00,BTC,Long,TP,6.09,173h,279.0,H1_EMA100
622,EMA-Cross,18/04/2023,10:30,BTC,Long,TP,0.41,20h,234.0,H1_EMA100
623,EMA-Cross,24/04/2023,01:30,BTC,Long,SL,-0.22,1h,386.0,H1_EMA100
624,EMA-Cross,25/04/2023,18:30,BTC,Long,SL,-0.25,1h,390.0,H1_EMA100
625,EMA-Cross,28/04/2023,21:30,BTC,Long,SL,-1.0,20h,230.0,STRUCTURAL_SL
626,EMA-Cross,30/04/2023,15:00,BTC,Long,SL,-1.0,4h,141.0,STRUCTURAL_SL
627,EMA-Cross,02/05/2023,16:30,BTC,Long,TP,0.17,1h,271.0,H1_EMA100
628,EMA-Cross,03/05/2023,21:30,BTC,Long,TP,0.22,64h,570.0,H1_EMA100
629,EMA-Cross,10/05/2023,13:00,BTC,Long,SL,-0.17,2h,639.0,H1_EMA100
630,EMA-Cross,17/05/2023,20:00,BTC,Long,SL,-1.0,18h,318.0,STRUCTURAL_SL
631,EMA-Cross,22/05/2023,15:30,BTC,Long,SL,-0.01,1h,139.0,H1_EMA100
632,EMA-Cross,30/05/2023,02:00,BTC,Long,SL,-1.0,14h,177.0,STRUCTURAL_SL
633,EMA-Cross,30/05/2023,20:30,BTC,Long,SL,-1.0,5h,172.0,STRUCTURAL_SL
634,EMA-Cross,02/06/2023,06:00,BTC,Long,SL,-0.4,1h,202.0,H1_EMA100
635,EMA-Cross,04/06/2023,10:00,BTC,Long,SL,-1.0,13h,100.0,STRUCTURAL_SL
636,EMA-Cross,06/06/2023,18:00,BTC,Long,SL,-0.22,16h,742.0,H1_EMA100
637,EMA-Cross,08/06/2023,16:00,BTC,Long,SL,-1.0,0h,136.0,STRUCTURAL_SL
638,EMA-Cross,11/06/2023,18:00,BTC,Long,TP,0.11,1h,209.0,H1_EMA100
639,EMA-Cross,12/06/2023,09:30,BTC,Long,SL,-0.23,1h,242.0,H1_EMA100
640,EMA-Cross,13/06/2023,00:00,BTC,Long,SL,-1.0,0h,39.0,STRUCTURAL_SL
641,EMA-Cross,14/06/2023,04:30,BTC,Long,SL,-1.0,1h,30.0,STRUCTURAL_SL
642,EMA-Cross,14/06/2023,12:30,BTC,Long,SL,-1.0,1h,61.0,STRUCTURAL_SL
643,EMA-Cross,15/06/2023,22:00,BTC,Long,TP,0.14,1h,356.0,H1_EMA100
644,EMA-Cross,19/06/2023,17:30,BTC,Long,TP,11.81,167h,297.0,H1_EMA100
645,EMA-Cross,27/06/2023,08:30,BTC,Long,SL,-1.0,23h,175.0,STRUCTURAL_SL
646,EMA-Cross,29/06/2023,09:30,BTC,Long,SL,-1.0,10h,73.0,STRUCTURAL_SL
647,EMA-Cross,01/07/2023,13:00,BTC,Long,SL,-1.0,26h,140.0,STRUCTURAL_SL
648,EMA-Cross,02/07/2023,20:30,BTC,Long,TP,0.73,47h,195.0,H1_EMA100
649,EMA-Cross,06/07/2023,08:30,BTC,Long,SL,-0.56,4h,367.0,H1_EMA100
650,EMA-Cross,09/07/2023,01:30,BTC,Long,SL,-0.52,1h,101.0,H1_EMA100
651,EMA-Cross,10/07/2023,15:00,BTC,Long,SL,-0.18,3h,158.0,H1_EMA100
652,EMA-Cross,19/07/2023,04:30,BTC,Long,SL,-0.21,1h,167.0,H1_EMA100
653,EMA-Cross,19/07/2023,19:30,BTC,Long,SL,-0.49,1h,187.0,H1_EMA100
654,EMA-Cross,21/07/2023,19:00,BTC,Long,SL,-0.6,1h,181.0,H1_EMA100
655,EMA-Cross,23/07/2023,06:00,BTC,Long,SL,-0.02,1h,91.0,H1_EMA100
656,EMA-Cross,26/07/2023,14:00,BTC,Long,SL,-0.3,1h,149.0,H1_EMA100
657,EMA-Cross,28/07/2023,15:00,BTC,Long,SL,-0.53,2h,240.0,H1_EMA100
658,EMA-Cross,29/07/2023,20:00,BTC,Long,SL,-0.2,6h,45.0,H1_EMA100
659,EMA-Cross,30/07/2023,15:30,BTC,Long,SL,-1.0,4h,144.0,STRUCTURAL_SL
660,EMA-Cross,31/07/2023,02:00,BTC,Long,SL,-0.52,13h,301.0,H1_EMA100
661,EMA-Cross,01/08/2023,21:30,BTC,Long,TP,0.04,17h,342.0,H1_EMA100
662,EMA-Cross,03/08/2023,17:30,BTC,Long,SL,-0.17,1h,230.0,H1_EMA100
663,EMA-Cross,04/08/2023,15:30,BTC,Long,SL,-0.62,2h,107.0,H1_EMA100
664,EMA-Cross,06/08/2023,09:00,BTC,Long,SL,-0.54,1h,63.0,H1_EMA100
665,EMA-Cross,06/08/2023,21:00,BTC,Long,SL,-1.0,0h,56.0,STRUCTURAL_SL
666,EMA-Cross,07/08/2023,11:00,BTC,Long,SL,-0.8,1h,60.0,H1_EMA100
667,EMA-Cross,07/08/2023,21:30,BTC,Long,TP,1.01,67h,155.0,H1_EMA100
668,EMA-Cross,14/08/2023,09:00,BTC,Long,SL,-1.0,0h,39.0,STRUCTURAL_SL
669,EMA-Cross,21/08/2023,22:00,BTC,Long,SL,-0.37,1h,168.0,H1_EMA100
670,EMA-Cross,23/08/2023,06:00,BTC,Long,TP,0.02,1h,58.0,H1_EMA100
671,EMA-Cross,23/08/2023,15:30,BTC,Long,SL,-0.01,23h,187.0,H1_EMA100
672,EMA-Cross,28/08/2023,15:00,BTC,Long,SL,-1.0,4h,196.0,STRUCTURAL_SL
673,EMA-Cross,28/08/2023,23:30,BTC,Long,SL,-0.27,4h,168.0,H1_EMA100
674,EMA-Cross,29/08/2023,14:30,BTC,Long,SL,-0.75,50h,960.0,H1_EMA100
675,EMA-Cross,07/09/2023,17:00,BTC,Long,SL,-1.0,17h,89.0,STRUCTURAL_SL
676,EMA-Cross,12/09/2023,06:00,BTC,Long,TP,7.66,219h,152.0,H1_EMA100
677,EMA-Cross,26/09/2023,03:00,BTC,Long,SL,-0.02,1h,126.0,H1_EMA100
678,EMA-Cross,28/09/2023,00:00,BTC,Long,TP,12.84,135h,77.0,H1_EMA100
679,EMA-Cross,04/10/2023,12:00,BTC,Long,SL,-1.0,1h,56.0,STRUCTURAL_SL
680,EMA-Cross,04/10/2023,18:00,BTC,Long,SL,-1.0,22h,148.0,STRUCTURAL_SL
681,EMA-Cross,06/10/2023,10:00,BTC,Long,SL,-1.0,2h,98.0,STRUCTURAL_SL
682,EMA-Cross,06/10/2023,15:00,BTC,Long,TP,0.16,66h,497.0,H1_EMA100
683,EMA-Cross,13/10/2023,21:00,BTC,Long,TP,0.16,1h,239.0,H1_EMA100
684,EMA-Cross,15/10/2023,03:00,BTC,Long,SL,-0.1,1h,69.0,H1_EMA100
685,EMA-Cross,19/10/2023,11:00,BTC,Long,TP,29.35,285h,193.0,H1_EMA100
686,EMA-Cross,31/10/2023,19:30,BTC,Long,SL,-1.0,10h,164.0,STRUCTURAL_SL
687,EMA-Cross,01/11/2023,13:00,BTC,Long,SL,-1.0,1h,444.0,STRUCTURAL_SL
688,EMA-Cross,01/11/2023,18:30,BTC,Long,TP,0.14,21h,240.0,H1_EMA100
689,EMA-Cross,04/11/2023,02:00,BTC,Long,SL,-1.0,3h,126.0,STRUCTURAL_SL
690,EMA-Cross,05/11/2023,23:30,BTC,Long,SL,-0.48,6h,642.0,H1_EMA100
691,EMA-Cross,06/11/2023,10:30,BTC,Long,SL,-1.0,7h,338.0,STRUCTURAL_SL
692,EMA-Cross,07/11/2023,19:30,BTC,Long,TP,1.75,139h,809.0,H1_EMA100
693,EMA-Cross,18/11/2023,00:00,BTC,Long,SL,-0.78,1h,266.0,H1_EMA100
694,EMA-Cross,18/11/2023,11:00,BTC,Long,SL,-0.88,1h,74.0,H1_EMA100
695,EMA-Cross,19/11/2023,16:00,BTC,Long,TP,0.42,47h,144.0,H1_EMA100
696,EMA-Cross,22/11/2023,19:30,BTC,Long,SL,-0.31,20h,641.0,H1_EMA100
697,EMA-Cross,28/11/2023,14:00,BTC,Long,TP,0.89,49h,268.0,H1_EMA100
698,EMA-Cross,01/12/2023,03:00,BTC,Long,TP,39.44,239h,132.0,H1_EMA100
699,EMA-Cross,13/12/2023,16:00,BTC,Long,SL,-0.09,1h,618.0,H1_EMA100
700,EMA-Cross,16/12/2023,16:00,BTC,Long,SL,-0.85,4h,283.0,H1_EMA100
701,EMA-Cross,18/12/2023,20:30,BTC,Long,TP,0.37,21h,365.0,H1_EMA100
702,EMA-Cross,20/12/2023,05:00,BTC,Long,TP,1.2,112h,608.0,H1_EMA100
703,EMA-Cross,25/12/2023,15:30,BTC,Long,SL,-1.0,0h,100.0,STRUCTURAL_SL
704,EMA-Cross,27/12/2023,11:00,BTC,Long,SL,-0.33,1h,548.0,H1_EMA100
705,EMA-Cross,29/12/2023,14:00,BTC,Long,SL,-1.0,1h,164.0,STRUCTURAL_SL
706,EMA-Cross,30/12/2023,17:30,BTC,Long,SL,-0.38,1h,368.0,H1_EMA100
707,EMA-Cross,01/01/2024,09:00,BTC,Long,TP,13.14,51h,91.0,H1_EMA100
708,EMA-Cross,04/01/2024,16:00,BTC,Long,SL,-1.0,9h,795.0,STRUCTURAL_SL
709,EMA-Cross,05/01/2024,22:30,BTC,Long,SL,-1.0,8h,384.0,STRUCTURAL_SL
710,EMA-Cross,06/01/2024,16:30,BTC,Long,SL,-1.0,3h,61.0,STRUCTURAL_SL
711,EMA-Cross,08/01/2024,12:00,BTC,Long,TP,0.04,49h,977.0,H1_EMA100
712,EMA-Cross,10/01/2024,22:30,BTC,Long,SL,-0.44,34h,1287.0,H1_EMA100
713,EMA-Cross,15/01/2024,19:00,BTC,Long,TP,0.0,1h,812.0,H1_EMA100
714,EMA-Cross,18/01/2024,08:30,BTC,Long,SL,-1.0,0h,78.0,STRUCTURAL_SL
715,EMA-Cross,29/01/2024,04:00,BTC,Long,SL,-1.0,0h,123.0,STRUCTURAL_SL
716,EMA-Cross,29/01/2024,09:30,BTC,Long,SL,-1.0,4h,204.0,STRUCTURAL_SL
717,EMA-Cross,29/01/2024,16:00,BTC,Long,SL,-0.32,43h,827.0,H1_EMA100
718,EMA-Cross,31/01/2024,18:00,BTC,Long,SL,-1.0,2h,1178.0,STRUCTURAL_SL
719,EMA-Cross,01/02/2024,18:30,BTC,Long,SL,-0.45,19h,554.0,H1_EMA100
720,EMA-Cross,05/02/2024,10:00,BTC,Long,SL,-1.0,5h,336.0,STRUCTURAL_SL
721,EMA-Cross,06/02/2024,09:00,BTC,Long,SL,-0.68,2h,400.0,H1_EMA100
722,EMA-Cross,07/02/2024,10:00,BTC,Long,SL,-1.0,0h,238.0,STRUCTURAL_SL
723,EMA-Cross,07/02/2024,13:00,BTC,Long,TP,40.86,241h,200.0,H1_EMA100
724,EMA-Cross,18/02/2024,09:30,BTC,Long,SL,-1.0,3h,221.0,STRUCTURAL_SL
725,EMA-Cross,20/02/2024,12:00,BTC,Long,SL,-1.0,3h,739.0,STRUCTURAL_SL
726,EMA-Cross,20/02/2024,23:00,BTC,Long,SL,-1.0,4h,182.0,STRUCTURAL_SL
727,EMA-Cross,22/02/2024,19:00,BTC,Long,SL,-1.0,0h,197.0,STRUCTURAL_SL
728,EMA-Cross,26/02/2024,16:00,BTC,Long,TP,6.53,195h,1701.0,H1_EMA100
729,EMA-Cross,06/03/2024,09:00,BTC,Long,SL,-1.0,3h,1410.0,STRUCTURAL_SL
730,EMA-Cross,11/03/2024,08:00,BTC,Long,SL,-0.09,80h,2530.0,H1_EMA100
731,EMA-Cross,17/03/2024,16:30,BTC,Long,TP,0.47,1h,903.0,H1_EMA100
732,EMA-Cross,22/03/2024,07:30,BTC,Long,SL,-0.86,1h,509.0,H1_EMA100
733,EMA-Cross,23/03/2024,12:30,BTC,Long,SL,-0.22,1h,494.0,H1_EMA100
734,EMA-Cross,24/03/2024,10:00,BTC,Long,TP,4.17,81h,846.0,H1_EMA100
735,EMA-Cross,28/03/2024,07:30,BTC,Long,SL,-1.0,32h,717.0,STRUCTURAL_SL
736,EMA-Cross,30/03/2024,10:30,BTC,Long,SL,-1.0,8h,217.0,STRUCTURAL_SL
737,EMA-Cross,31/03/2024,05:30,BTC,Long,SL,-1.0,24h,454.0,STRUCTURAL_SL
738,EMA-Cross,05/04/2024,15:30,BTC,Long,TP,0.87,95h,1782.0,H1_EMA100
739,EMA-Cross,10/04/2024,21:00,BTC,Long,SL,-0.31,18h,729.0,H1_EMA100
740,EMA-Cross,15/04/2024,01:00,BTC,Long,SL,-0.1,1h,2179.0,H1_EMA100
741,EMA-Cross,17/04/2024,00:30,BTC,Long,TP,0.22,1h,1207.0,H1_EMA100
742,EMA-Cross,18/04/2024,14:00,BTC,Long,TP,0.0,4h,1210.0,H1_EMA100
743,EMA-Cross,19/04/2024,07:30,BTC,Long,SL,-0.37,17h,2575.0,H1_EMA100
744,EMA-Cross,20/04/2024,15:30,BTC,Long,TP,6.15,95h,204.0,H1_EMA100
745,EMA-Cross,28/04/2024,01:30,BTC,Long,TP,0.97,1h,359.0,H1_EMA100
746,EMA-Cross,07/05/2024,09:30,BTC,Long,SL,-1.0,2h,687.0,STRUCTURAL_SL
747,EMA-Cross,07/05/2024,15:30,BTC,Long,SL,-1.0,3h,802.0,STRUCTURAL_SL
748,EMA-Cross,09/05/2024,19:00,BTC,Long,SL,-1.0,19h,362.0,STRUCTURAL_SL
749,EMA-Cross,13/05/2024,07:30,BTC,Long,TP,0.2,25h,880.0,H1_EMA100
750,EMA-Cross,15/05/2024,08:30,BTC,Long,TP,13.6,107h,290.0,H1_EMA100
751,EMA-Cross,20/05/2024,09:00,BTC,Long,TP,2.57,77h,477.0,H1_EMA100
752,EMA-Cross,24/05/2024,18:30,BTC,Long,SL,-0.24,46h,1138.0,H1_EMA100
753,EMA-Cross,27/05/2024,15:30,BTC,Long,SL,-0.77,10h,1481.0,H1_EMA100
754,EMA-Cross,29/05/2024,03:30,BTC,Long,SL,-0.39,2h,451.0,H1_EMA100
755,EMA-Cross,30/05/2024,13:00,BTC,Long,TP,0.42,10h,415.0,H1_EMA100
756,EMA-Cross,31/05/2024,13:00,BTC,Long,SL,-1.0,0h,371.0,STRUCTURAL_SL
757,EMA-Cross,02/06/2024,12:30,BTC,Long,SL,-0.27,5h,710.0,H1_EMA100
758,EMA-Cross,07/06/2024,05:30,BTC,Long,SL,-1.0,7h,641.0,STRUCTURAL_SL
759,EMA-Cross,10/06/2024,16:00,BTC,Long,SL,-0.69,4h,852.0,H1_EMA100
760,EMA-Cross,17/06/2024,20:00,BTC,Long,SL,-0.19,1h,1510.0,H1_EMA100
761,EMA-Cross,19/06/2024,07:00,BTC,Long,SL,-1.0,0h,196.0,STRUCTURAL_SL
762,EMA-Cross,19/06/2024,11:30,BTC,Long,SL,-1.0,0h,326.0,STRUCTURAL_SL
763,EMA-Cross,20/06/2024,05:30,BTC,Long,TP,0.33,1h,263.0,H1_EMA100
764,EMA-Cross,25/06/2024,15:00,BTC,Long,TP,0.03,1h,800.0,H1_EMA100
765,EMA-Cross,27/06/2024,14:00,BTC,Long,SL,-0.3,1h,857.0,H1_EMA100
766,EMA-Cross,29/06/2024,14:00,BTC,Long,SL,-1.0,0h,96.0,STRUCTURAL_SL
767,EMA-Cross,08/07/2024,12:00,BTC,Long,TP,0.0,1h,1600.0,H1_EMA100
768,EMA-Cross,09/07/2024,00:00,BTC,Long,SL,-0.34,1h,499.0,H1_EMA100
769,EMA-Cross,11/07/2024,08:00,BTC,Long,SL,-1.0,6h,323.0,STRUCTURAL_SL
770,EMA-Cross,12/07/2024,15:30,BTC,Long,SL,-1.0,4h,416.0,STRUCTURAL_SL
771,EMA-Cross,18/07/2024,08:30,BTC,Long,SL,-1.0,1h,154.0,STRUCTURAL_SL
772,EMA-Cross,19/07/2024,14:00,BTC,Long,TP,1.17,88h,1096.0,H1_EMA100
773,EMA-Cross,25/07/2024,22:30,BTC,Long,TP,0.76,90h,1426.0,H1_EMA100
774,EMA-Cross,31/07/2024,18:00,BTC,Long,SL,-1.0,0h,375.0,STRUCTURAL_SL
775,EMA-Cross,08/08/2024,04:00,BTC,Long,SL,-0.13,1h,2336.0,H1_EMA100
776,EMA-Cross,13/08/2024,01:30,BTC,Long,SL,-0.1,1h,697.0,H1_EMA100
777,EMA-Cross,13/08/2024,16:30,BTC,Long,SL,-0.52,21h,559.0,H1_EMA100
778,EMA-Cross,15/08/2024,17:00,BTC,Long,SL,-1.0,0h,259.0,STRUCTURAL_SL
779,EMA-Cross,16/08/2024,18:00,BTC,Long,SL,-0.22,6h,1561.0,H1_EMA100
780,EMA-Cross,19/08/2024,22:30,BTC,Long,TP,1.72,16h,213.0,H1_EMA100
781,EMA-Cross,21/08/2024,17:00,BTC,Long,TP,6.21,126h,501.0,H1_EMA100
782,EMA-Cross,02/09/2024,12:00,BTC,Long,SL,-1.0,0h,89.0,STRUCTURAL_SL
783,EMA-Cross,04/09/2024,18:30,BTC,Long,TP,0.35,1h,483.0,H1_EMA100
784,EMA-Cross,11/09/2024,18:00,BTC,Long,TP,0.45,103h,2152.0,H1_EMA100
785,EMA-Cross,17/09/2024,09:30,BTC,Long,TP,51.41,200h,86.0,H1_EMA100
786,EMA-Cross,26/09/2024,09:00,BTC,Long,TP,2.84,89h,387.0,H1_EMA100
787,EMA-Cross,05/10/2024,23:00,BTC,Long,SL,-0.59,2h,174.0,H1_EMA100
788,EMA-Cross,06/10/2024,09:30,BTC,Long,TP,3.27,37h,123.0,H1_EMA100
789,EMA-Cross,11/10/2024,10:00,BTC,Long,TP,0.21,1h,420.0,H1_EMA100
790,EMA-Cross,14/10/2024,03:30,BTC,Long,TP,4.73,178h,843.0,H1_EMA100
791,EMA-Cross,24/10/2024,02:30,BTC,Long,SL,-0.19,1h,864.0,H1_EMA100
792,EMA-Cross,05/11/2024,08:00,BTC,Long,SL,-0.37,2h,315.0,H1_EMA100
793,EMA-Cross,09/11/2024,22:00,BTC,Long,TP,56.64,192h,224.0,H1_EMA100
794,EMA-Cross,18/11/2024,06:30,BTC,Long,SL,-1.0,5h,360.0,STRUCTURAL_SL
795,EMA-Cross,25/11/2024,05:00,BTC,Long,SL,-1.0,8h,536.0,STRUCTURAL_SL
796,EMA-Cross,28/11/2024,23:00,BTC,Long,TP,0.52,51h,950.0,H1_EMA100
797,EMA-Cross,01/12/2024,10:00,BTC,Long,SL,-0.74,18h,721.0,H1_EMA100
798,EMA-Cross,03/12/2024,23:00,BTC,Long,SL,-0.58,1h,415.0,H1_EMA100
799,EMA-Cross,04/12/2024,20:00,BTC,Long,SL,-1.0,26h,2720.0,STRUCTURAL_SL
800,EMA-Cross,06/12/2024,18:00,BTC,Long,SL,-0.95,39h,2044.0,H1_EMA100
